"lob","benchmark_type","category","mcg","prcnt_bnmrk","prcnt_actul","label_bnmrk","label_actul"
"com","west south central","gs","s-516",0.08,0.13,"0.08%","0.13%"
"com","new england","gs","s-180",0,0,"0%","0%"
"com","east north central","ns","s-380",0,0,"0%","0%"
"com","mountain","ob","s-1181",0.1,0.1,"0.1%","0.1%"
"com","west north central","bh","b-022-ip",0.08,0.05,"0.08%","0.05%"
"com","east north central","ob","mg-obd-ob",0.02,0.04,"0.02%","0.04%"
"com","others","gi","m-555",0.06,0.01,"0.06%","0.01%"
"com","south atlantic","gi","m-200",0,0,"0%","0%"
"com","moderately managed","cv","s-300",0.01,0,"0.01%","0%"
"com","loosely managed","gi","m-170",0.05,0.04,"0.05%","0.04%"
"com","others","thor","s-1300",0,0,"0%","0%"
"com","pacific","ped","p-123",0.01,0,"0.01%","0%"
"com","new england","ort","s-1131",0,0,"0%","0%"
"com","south atlantic","card","m-334",0,0.01,"0%","0.01%"
"com","weighted national","ns","s-414",0,0,"0%","0%"
"com","south atlantic","gs","s-795",0,0,"0%","0%"
"com","pacific","hns","sg-hns",0.02,0.03,"0.02%","0.03%"
"com","mountain","gs","s-180",0,0,"0%","0%"
"com","east north central","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","moderately managed","ped","p-1305",0,0,"0%","0%"
"com","east north central","ophth","s-1030",0,0,"0%","0%"
"com","pacific","ort","s-60",0,0,"0%","0%"
"com","loosely managed","gi","mg-gas",0.07,0.05,"0.07%","0.05%"
"com","moderately managed","neo","p-340",0,0,"0%","0%"
"com","moderately managed","unclx","a-esc",0,0,"0%","0%"
"com","weighted national","ort","s-340",0,0,"0%","0%"
"com","mountain","neuro","m-305",0,0,"0%","0%"
"com","west north central","card","m-40",0.01,0.02,"0.01%","0.02%"
"com","east south central","hns","s-790",0,0,"0%","0%"
"com","loosely managed","gi","m-210",0.04,0.07,"0.04%","0.07%"
"com","south atlantic","ped","p-390",0.01,0.01,"0.01%","0.01%"
"com","east north central","gs","s-795",0,0,"0%","0%"
"com","west south central","ort","s-710",0.01,0.01,"0.01%","0.01%"
"com","weighted national","neuro","m-78",0.01,0.01,"0.01%","0.01%"
"com","new england","gs","s-840",0,0,"0%","0%"
"com","loosely managed","gs","s-170",0,0,"0%","0%"
"com","west south central","cv","s-1310",0.01,0.01,"0.01%","0.01%"
"com","weighted national","bh","b-006-ip",0.01,0,"0.01%","0%"
"com","new england","id","m-605",0,0,"0%","0%"
"com","west south central","cv","s-390",0.03,0.03,"0.03%","0.03%"
"com","middle atlantic","cv","s-281",0,0,"0%","0%"
"com","new england","ort","m-63",0.01,0.01,"0.01%","0.01%"
"com","new england","ob","s-450",0.01,0.01,"0.01%","0.01%"
"com","well managed","thor","m-100",0.02,0.02,"0.02%","0.02%"
"com","loosely managed","ns","s-380",0,0,"0%","0%"
"com","new england","bh","b-003-ip",0,0,"0%","0%"
"com","weighted national","unclx","a-esc",0,0,"0%","0%"
"com","others","gs","s-x30",0,0,"0%","0%"
"com","south atlantic","neo","p-415",0.05,0.02,"0.05%","0.02%"
"com","pacific","uro","s-870",0,0.01,"0%","0.01%"
"com","south atlantic","id","m-70",0.06,0.03,"0.06%","0.03%"
"com","west south central","cv","s-131",0,0,"0%","0%"
"com","middle atlantic","id","m-605",0,0,"0%","0%"
"com","west south central","ns","sg-ns",0.03,0.03,"0.03%","0.03%"
"com","south atlantic","uro","s-1140",0,0,"0%","0%"
"com","others","ort","s-820",0.02,0.06,"0.02%","0.06%"
"com","moderately managed","endo","m-130",0.04,0.02,"0.04%","0.02%"
"com","well managed","ob","s-850",0,0,"0%","0%"
"com","middle atlantic","ort","s-770",0,0,"0%","0%"
"com","east north central","card","m-505",0.05,0.02,"0.05%","0.02%"
"com","others","ped","p-1300",0,0,"0%","0%"
"com","new england","ped","p-202",0,0,"0%","0%"
"com","new england","ort","s-1012",0,0,"0%","0%"
"com","middle atlantic","neo","p-595",0.02,0.05,"0.02%","0.05%"
"com","west north central","gs","s-840",0.01,0,"0.01%","0%"
"com","east south central","ped","p-432",0,0,"0%","0%"
"com","loosely managed","card","m-197",0.01,0.02,"0.01%","0.02%"
"com","new england","hema","mg-hem",0.02,0.01,"0.02%","0.01%"
"com","mountain","neo","p-595",0.03,0.05,"0.03%","0.05%"
"com","west south central","ort","s-760",0,0.01,"0%","0.01%"
"com","loosely managed","thor","s-800",0,0,"0%","0%"
"com","well managed","id","mg-sic",0.05,0.06,"0.05%","0.06%"
"com","mountain","ort","s-565",0,0,"0%","0%"
"com","south atlantic","id","mg-sic",0.07,0.06,"0.07%","0.06%"
"com","others","neo","p-15",0,0.01,"0%","0.01%"
"com","others","bh","b-029-ip",0,0,"0%","0%"
"com","new england","uro","s-1015",0,0.01,"0%","0.01%"
"com","pacific","uro","s-1172",0,0,"0%","0%"
"com","new england","ns","s-1050",0,0,"0%","0%"
"com","east south central","bh","b-004-ip",0.07,0.05,"0.07%","0.05%"
"com","east south central","ped","p-147",0,0,"0%","0%"
"com","west north central","ob","m-285",0,0.01,"0%","0.01%"
"com","west south central","gs","s-05",0,0,"0%","0%"
"com","south atlantic","bh","b-029-ip",0,0,"0%","0%"
"com","middle atlantic","gs","s-862",0.01,0,"0.01%","0%"
"com","new england","bh","b-029-ip",0,0,"0%","0%"
"com","new england","ort","s-560",0.12,0.11,"0.12%","0.11%"
"com","others","ped","p-12",0,0,"0%","0%"
"com","middle atlantic","ped","p-510",0,0,"0%","0%"
"com","pacific","ped","p-410",0.01,0,"0.01%","0%"
"com","mountain","uro","s-190",0,0,"0%","0%"
"com","east south central","endo","s-22",0,0,"0%","0%"
"com","west north central","ped","p-390",0.01,0.01,"0.01%","0.01%"
"com","west north central","cv","s-390",0.03,0.03,"0.03%","0.03%"
"com","pacific","id","m-600",0,0,"0%","0%"
"com","south atlantic","bh","b-006-ip",0.01,0,"0.01%","0%"
"com","east north central","ped","p-510",0,0,"0%","0%"
"com","well managed","neo","p-340",0,0,"0%","0%"
"com","south atlantic","gi","m-570",0.02,0.02,"0.02%","0.02%"
"com","middle atlantic","neuro","m-305",0,0,"0%","0%"
"com","new england","ped","p-427",0,0,"0%","0%"
"com","weighted national","ped","p-580",0.01,0.01,"0.01%","0.01%"
"com","others","gi","m-251",0,0,"0%","0%"
"com","west south central","thor","m-284",0,0,"0%","0%"
"com","pacific","ort","s-1220",0,0,"0%","0%"
"com","loosely managed","other","mg-vas",0.01,0.01,"0.01%","0.01%"
"com","others","ped","p-90",0,0,"0%","0%"
"com","new england","gs","s-1060",0,0,"0%","0%"
"com","weighted national","endo","m-134",0,0,"0%","0%"
"com","east south central","bh","b-013-ip",0,0,"0%","0%"
"com","well managed","neuro","m-255",0,0,"0%","0%"
"com","well managed","neuro","m-85",0,0.01,"0%","0.01%"
"com","east north central","gs","s-170",0,0,"0%","0%"
"com","east north central","cv","s-300",0.01,0,"0.01%","0%"
"com","west north central","ob","s-450",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","hema","pg-onc",0.08,0.06,"0.08%","0.06%"
"com","weighted national","ort","s-470",0,0,"0%","0%"
"com","mountain","card","m-240",0,0,"0%","0%"
"com","east north central","ped","p-260",0,0,"0%","0%"
"com","loosely managed","bh","b-003-ip",0,0,"0%","0%"
"com","well managed","bh","b-019-ip",0,0,"0%","0%"
"com","moderately managed","neph","m-320",0.02,0.02,"0.02%","0.02%"
"com","mountain","neo","p-415",0.04,0.02,"0.04%","0.02%"
"com","west south central","bh","b-017-ip",0,0,"0%","0%"
"com","pacific","card","m-157",0,0,"0%","0%"
"com","new england","ort","s-340",0,0,"0%","0%"
"com","new england","cv","s-140",0,0,"0%","0%"
"com","mountain","ort","s-470",0,0,"0%","0%"
"com","mountain","bh","b-010-ip",0.01,0,"0.01%","0%"
"com","west south central","card","m-52",0.01,0.01,"0.01%","0.01%"
"com","west south central","ort","s-700",0.18,0.19,"0.18%","0.19%"
"com","well managed","hns","sg-hns",0.02,0.03,"0.02%","0.03%"
"com","weighted national","neph","m-326",0.04,0.02,"0.04%","0.02%"
"com","moderately managed","bh","b-011-ip",0.01,0.01,"0.01%","0.01%"
"com","west south central","neo","p-357",0.68,0.75,"0.68%","0.75%"
"com","well managed","gs","s-858",0,0,"0%","0%"
"com","east north central","ort","s-530",0,0,"0%","0%"
"com","mountain","bh","b-021-ip",0,0,"0%","0%"
"com","east south central","ob","s-350",0.62,0.57,"0.62%","0.57%"
"com","loosely managed","bh","b-014-ip",0.02,0.02,"0.02%","0.02%"
"com","moderately managed","ped","p-52",0,0,"0%","0%"
"com","others","neuro","m-152",0.01,0,"0.01%","0%"
"com","south atlantic","ob","sg-obs",0.01,0.01,"0.01%","0.01%"
"com","others","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","west north central","cv","s-131",0,0,"0%","0%"
"com","south atlantic","card","m-52",0.01,0.01,"0.01%","0.01%"
"com","others","cv","s-535",0,0,"0%","0%"
"com","west south central","cv","s-292",0,0,"0%","0%"
"com","west north central","gs","s-170",0,0,"0%","0%"
"com","east north central","neo","p-595",0.03,0.05,"0.03%","0.05%"
"com","west south central","other","pg-pm",0,0,"0%","0%"
"com","east south central","ped","p-470",0,0,"0%","0%"
"com","loosely managed","gs","s-840",0.01,0,"0.01%","0%"
"com","moderately managed","ort","s-82",0,0,"0%","0%"
"com","new england","bh","b-027-ip",0,0,"0%","0%"
"com","middle atlantic","ped","p-60",0.02,0.02,"0.02%","0.02%"
"com","others","ped","p-114",0,0,"0%","0%"
"com","west north central","neuro","m-185",0.02,0.02,"0.02%","0.02%"
"com","pacific","ped","p-130",0,0,"0%","0%"
"com","well managed","cv","s-281",0,0,"0%","0%"
"com","new england","ob","m-285",0.01,0.01,"0.01%","0.01%"
"com","others","bh","b-025-ip",0,0,"0%","0%"
"com","well managed","ped","p-565",0,0,"0%","0%"
"com","east north central","ort","s-634",0.02,0.02,"0.02%","0.02%"
"com","east south central","card","m-510",0.02,0.01,"0.02%","0.01%"
"com","east north central","cv","s-152",0,0,"0%","0%"
"com","weighted national","ophth","s-430",0,0,"0%","0%"
"com","east south central","gs","s-860",0,0,"0%","0%"
"com","middle atlantic","bh","b-007-ip",0,0,"0%","0%"
"com","mountain","ort","m-615",0,0.01,"0%","0.01%"
"com","south atlantic","uro","mg-ud",0.02,0.03,"0.02%","0.03%"
"com","moderately managed","ob","s-665",0,0.01,"0%","0.01%"
"com","new england","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","others","ns","s-380",0,0,"0%","0%"
"com","pacific","uro","s-1140",0,0,"0%","0%"
"com","east north central","ped","p-60",0.01,0.02,"0.01%","0.02%"
"com","west south central","gs","s-990",0,0,"0%","0%"
"com","west north central","gi","m-555",0.02,0.01,"0.02%","0.01%"
"com","mountain","cv","s-300",0.01,0,"0.01%","0%"
"com","others","neo","p-155",0,0,"0%","0%"
"com","well managed","gs","s-250",0.02,0.03,"0.02%","0.03%"
"com","weighted national","thor","m-110",0,0,"0%","0%"
"com","loosely managed","ob","s-450",0.02,0.01,"0.02%","0.01%"
"com","others","thor","s-1080",0,0.01,"0%","0.01%"
"com","mountain","card","m-230",0.07,0.07,"0.07%","0.07%"
"com","loosely managed","ort","s-82",0,0,"0%","0%"
"com","pacific","ob","s-665",0.01,0.01,"0.01%","0.01%"
"com","new england","bh","b-017-ip",0.01,0,"0.01%","0%"
"com","east north central","uro","s-190",0,0,"0%","0%"
"com","south atlantic","cv","s-1072",0,0,"0%","0%"
"com","east south central","ob","s-660",0.01,0.01,"0.01%","0.01%"
"com","west north central","ort","s-740",0,0,"0%","0%"
"com","moderately managed","cv","s-950",0,0,"0%","0%"
"com","mountain","thor","m-500",0.01,0.01,"0.01%","0.01%"
"com","east south central","bh","b-007-ip",0.01,0,"0.01%","0%"
"com","east north central","gs","s-860",0,0,"0%","0%"
"com","well managed","ob","m-285",0,0.01,"0%","0.01%"
"com","well managed","card","m-575",0,0.01,"0%","0.01%"
"com","west south central","neuro","m-153",0.02,0.02,"0.02%","0.02%"
"com","new england","ob","s-1020",0,0,"0%","0%"
"com","well managed","uro","m-300",0.03,0.04,"0.03%","0.04%"
"com","east north central","ort","s-120",0,0,"0%","0%"
"com","pacific","cv","s-1320",0,0,"0%","0%"
"com","mountain","card","m-270",0,0.01,"0%","0.01%"
"com","new england","ns","s-414",0,0,"0%","0%"
"com","moderately managed","bh","b-003-ip",0,0,"0%","0%"
"com","pacific","ped","p-170",0,0,"0%","0%"
"com","moderately managed","neo","p-425",0.01,0.01,"0.01%","0.01%"
"com","others","ped","p-300",0,0,"0%","0%"
"com","pacific","thor","m-284",0,0,"0%","0%"
"com","west north central","id","m-600",0,0,"0%","0%"
"com","pacific","bh","b-005-ip",0.01,0,"0.01%","0%"
"com","pacific","bh","b-011-ip",0.01,0.01,"0.01%","0.01%"
"com","new england","ort","s-470",0,0,"0%","0%"
"com","loosely managed","neuro","m-153",0.03,0.02,"0.03%","0.02%"
"com","east south central","uro","m-300",0.06,0.04,"0.06%","0.04%"
"com","east south central","ns","s-1050",0,0,"0%","0%"
"com","east south central","neo","p-358",0.1,0.13,"0.1%","0.13%"
"com","loosely managed","ped","p-414",0,0,"0%","0%"
"com","west north central","ort","s-560",0.13,0.11,"0.13%","0.11%"
"com","loosely managed","neo","p-265",0.23,0.24,"0.23%","0.24%"
"com","weighted national","ophth","s-900",0,0,"0%","0%"
"com","mountain","bh","b-017-ip",0,0,"0%","0%"
"com","mountain","ped","p-170",0,0,"0%","0%"
"com","well managed","ort","s-320",0.02,0.04,"0.02%","0.04%"
"com","loosely managed","gi","m-560",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ort","s-1045",0,0,"0%","0%"
"com","mountain","ped","pg-ped",0,0,"0%","0%"
"com","south atlantic","card","mg-c",0.03,0.02,"0.03%","0.02%"
"com","west north central","hema","m-331",0,0,"0%","0%"
"com","mountain","ort","s-580",0,0,"0%","0%"
"com","pacific","hema","m-87",0.03,0.03,"0.03%","0.03%"
"com","others","ped","p-140",0,0.01,"0%","0.01%"
"com","east south central","neo","p-359",0.01,0,"0.01%","0%"
"com","west south central","cv","s-535",0,0,"0%","0%"
"com","moderately managed","bh","b-024-ip",0,0,"0%","0%"
"com","middle atlantic","gs","s-516",0.09,0.13,"0.09%","0.13%"
"com","east south central","ped","p-112",0.01,0,"0.01%","0%"
"com","moderately managed","ped","p-140",0.01,0.01,"0.01%","0.01%"
"com","west north central","bh","b-003-ip",0,0,"0%","0%"
"com","new england","ped","p-448",0,0,"0%","0%"
"com","west south central","ort","s-260",0,0,"0%","0%"
"com","others","gs","s-250",0,0.03,"0%","0.03%"
"com","south atlantic","ob","s-665",0.01,0.01,"0.01%","0.01%"
"com","east south central","ort","s-82",0,0,"0%","0%"
"com","loosely managed","ort","s-700",0.2,0.19,"0.2%","0.19%"
"com","middle atlantic","ort","s-580",0,0,"0%","0%"
"com","mountain","neo","p-358",0.13,0.13,"0.13%","0.13%"
"com","west south central","thor","m-100",0.04,0.02,"0.04%","0.02%"
"com","east north central","ort","s-760",0,0.01,"0%","0.01%"
"com","loosely managed","bh","b-015-ip",0.24,0.32,"0.24%","0.32%"
"com","weighted national","thor","m-60",0.02,0.03,"0.02%","0.03%"
"com","west north central","ort","s-680",0,0,"0%","0%"
"com","loosely managed","card","mg-c",0.03,0.02,"0.03%","0.02%"
"com","east north central","hns","mg-hnd",0.03,0.02,"0.03%","0.02%"
"com","new england","gi","m-250",0.04,0.03,"0.04%","0.03%"
"com","well managed","bh","b-010-ip",0,0,"0%","0%"
"com","south atlantic","card","m-230",0.08,0.07,"0.08%","0.07%"
"com","pacific","thor","m-100",0.02,0.02,"0.02%","0.02%"
"com","east north central","ort","s-956",0,0,"0%","0%"
"com","pacific","card","m-40",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","ob","mg-obd-gy",0.01,0.01,"0.01%","0.01%"
"com","pacific","hns","s-780",0,0,"0%","0%"
"com","middle atlantic","ped","p-470",0,0,"0%","0%"
"com","moderately managed","hns","s-1000",0,0.01,"0%","0.01%"
"com","west north central","neuro","m-79",0,0,"0%","0%"
"com","west north central","ped","p-320",0,0,"0%","0%"
"com","moderately managed","ped","p-100",0,0,"0%","0%"
"com","others","cv","s-392",0,0,"0%","0%"
"com","south atlantic","gs","s-365",0.05,0.05,"0.05%","0.05%"
"com","middle atlantic","uro","s-210",0,0,"0%","0%"
"com","south atlantic","gs","s-440",0,0,"0%","0%"
"com","weighted national","uro","s-1150",0,0,"0%","0%"
"com","east south central","ped","p-150",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ort","s-632",0,0,"0%","0%"
"com","east north central","ped","p-470",0,0,"0%","0%"
"com","middle atlantic","neuro","m-85",0.01,0.01,"0.01%","0.01%"
"com","weighted national","thor","s-1300",0,0,"0%","0%"
"com","west south central","ort","s-1045",0,0,"0%","0%"
"com","east north central","gs","s-371",0.01,0.02,"0.01%","0.02%"
"com","east south central","neuro","m-79",0,0,"0%","0%"
"com","east north central","bh","b-020-ip",0.01,0,"0.01%","0%"
"com","south atlantic","thor","m-500",0.01,0.01,"0.01%","0.01%"
"com","west south central","bh","b-004-ip",0.06,0.05,"0.06%","0.05%"
"com","loosely managed","ped","p-590",0,0,"0%","0%"
"com","east north central","card","m-230",0.09,0.07,"0.09%","0.07%"
"com","east south central","bh","b-015-ip",0.27,0.32,"0.27%","0.32%"
"com","new england","bh","b-025-ip",0,0,"0%","0%"
"com","west south central","bh","b-014-ip",0.02,0.02,"0.02%","0.02%"
"com","west north central","ped","p-370",0,0,"0%","0%"
"com","east north central","ort","s-1220",0,0,"0%","0%"
"com","south atlantic","ort","s-421",0,0,"0%","0%"
"com","new england","card","m-52",0.01,0.01,"0.01%","0.01%"
"com","mountain","bh","b-030-ip",0,0,"0%","0%"
"com","east south central","bh","b-030-ip",0,0,"0%","0%"
"com","west south central","ped","p-380",0,0,"0%","0%"
"com","west south central","cv","s-290",0.02,0.01,"0.02%","0.01%"
"com","well managed","thor","m-515",0.01,0,"0.01%","0%"
"com","loosely managed","gi","m-200",0,0,"0%","0%"
"com","middle atlantic","bh","b-010-ip",0.01,0,"0.01%","0%"
"com","mountain","ort","s-420",0,0,"0%","0%"
"com","middle atlantic","ort","s-470",0,0,"0%","0%"
"com","new england","ped","p-52",0,0,"0%","0%"
"com","east south central","ped","p-190",0.01,0,"0.01%","0%"
"com","east north central","ort","s-600",0.01,0,"0.01%","0%"
"com","east north central","gi","m-550",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ped","p-30",0,0,"0%","0%"
"com","east north central","ob","s-1181",0.1,0.1,"0.1%","0.1%"
"com","west south central","thor","s-800",0,0,"0%","0%"
"com","east north central","ob","m-287",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","cv","s-282",0,0,"0%","0%"
"com","west north central","endo","m-134",0,0,"0%","0%"
"com","south atlantic","hns","s-790",0,0,"0%","0%"
"com","west south central","ort","s-740",0,0,"0%","0%"
"com","south atlantic","thor","m-60",0.02,0.03,"0.02%","0.03%"
"com","middle atlantic","ort","s-530",0,0,"0%","0%"
"com","pacific","neuro","m-152",0,0,"0%","0%"
"com","new england","ort","s-615",0.01,0.01,"0.01%","0.01%"
"com","pacific","cv","s-284",0,0,"0%","0%"
"com","weighted national","neuro","m-222",0,0,"0%","0%"
"com","middle atlantic","ort","s-565",0,0,"0%","0%"
"com","well managed","gs","s-232",0.03,0.05,"0.03%","0.05%"
"com","new england","ob","s-775",0,0.01,"0%","0.01%"
"com","south atlantic","gs","s-371",0.01,0.02,"0.01%","0.02%"
"com","moderately managed","hns","s-940",0,0,"0%","0%"
"com","well managed","thor","m-284",0,0,"0%","0%"
"com","mountain","card","m-89",0.01,0.01,"0.01%","0.01%"
"com","east south central","ped","p-207",0,0,"0%","0%"
"com","east north central","ped","p-535",0,0,"0%","0%"
"com","middle atlantic","uro","s-x23",0,0,"0%","0%"
"com","mountain","id","mg-sic",0.06,0.06,"0.06%","0.06%"
"com","well managed","ort","s-680",0,0,"0%","0%"
"com","pacific","ped","p-140",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","card","m-270",0,0.01,"0%","0.01%"
"com","well managed","unclx","a-hsc",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","ped","p-360",0,0,"0%","0%"
"com","mountain","ped","p-272",0,0,"0%","0%"
"com","east north central","ped","p-210",0,0,"0%","0%"
"com","middle atlantic","ort","s-82",0,0,"0%","0%"
"com","loosely managed","ort","s-760",0,0.01,"0%","0.01%"
"com","loosely managed","id","m-610",0,0,"0%","0%"
"com","west north central","neo","p-357",0.71,0.75,"0.71%","0.75%"
"com","mountain","thor","m-282",0.05,0.03,"0.05%","0.03%"
"com","new england","neo","p-359",0.01,0,"0.01%","0%"
"com","mountain","ort","s-1220",0,0,"0%","0%"
"com","south atlantic","ped","p-100",0,0,"0%","0%"
"com","weighted national","ort","s-320",0.03,0.04,"0.03%","0.04%"
"com","loosely managed","ort","s-600",0.01,0,"0.01%","0%"
"com","west south central","hns","s-1000",0,0.01,"0%","0.01%"
"com","west north central","id","m-605",0,0,"0%","0%"
"com","moderately managed","gi","m-182",0.02,0.04,"0.02%","0.04%"
"com","pacific","ort","s-500",0,0.01,"0%","0.01%"
"com","others","ob","s-775",0,0.01,"0%","0.01%"
"com","east north central","ped","p-147",0,0,"0%","0%"
"com","pacific","gs","s-05",0,0,"0%","0%"
"com","west south central","other","pg-ws",0.05,0.03,"0.05%","0.03%"
"com","pacific","ort","s-1132",0,0,"0%","0%"
"com","mountain","gs","s-371",0.01,0.02,"0.01%","0.02%"
"com","middle atlantic","gs","s-990",0,0,"0%","0%"
"com","loosely managed","unclx","a-hsc",0.01,0.02,"0.01%","0.02%"
"com","new england","cv","s-160",0,0,"0%","0%"
"com","west south central","bh","b-023-ip",0.01,0,"0.01%","0%"
"com","others","ort","s-340",0,0,"0%","0%"
"com","moderately managed","neuro","m-221",0,0,"0%","0%"
"com","moderately managed","gs","s-516",0.05,0.13,"0.05%","0.13%"
"com","east north central","ob","s-665",0,0.01,"0%","0.01%"
"com","west south central","neuro","m-580",0.01,0.02,"0.01%","0.02%"
"com","weighted national","ort","s-632",0,0,"0%","0%"
"com","moderately managed","uro","s-870",0.01,0.01,"0.01%","0.01%"
"com","east north central","uro","s-1140",0,0,"0%","0%"
"com","others","ped","p-590",0,0,"0%","0%"
"com","mountain","ort","s-705",0,0,"0%","0%"
"com","west south central","cv","s-480",0,0,"0%","0%"
"com","well managed","id","m-70",0.03,0.03,"0.03%","0.03%"
"com","east south central","unclx","a-hsc",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","card","m-505",0.04,0.02,"0.04%","0.02%"
"com","others","neo","p-357",0.35,0.75,"0.35%","0.75%"
"com","new england","cv","s-300",0.01,0,"0.01%","0%"
"com","west north central","ort","s-700",0.27,0.19,"0.27%","0.19%"
"com","west south central","ort","s-490",0,0,"0%","0%"
"com","south atlantic","endo","m-130",0.05,0.02,"0.05%","0.02%"
"com","mountain","ob","mg-obd-ob",0.02,0.04,"0.02%","0.04%"
"com","east south central","ort","s-470",0,0,"0%","0%"
"com","others","id","m-605",0,0,"0%","0%"
"com","south atlantic","hns","sg-hns",0.02,0.03,"0.02%","0.03%"
"com","east north central","neo","p-48",0,0,"0%","0%"
"com","weighted national","neph","m-325",0,0.01,"0%","0.01%"
"com","new england","bh","b-026-ip",0,0,"0%","0%"
"com","west north central","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","well managed","ort","s-810",0.01,0,"0.01%","0%"
"com","loosely managed","ped","p-52",0,0,"0%","0%"
"com","weighted national","neo","p-15",0.01,0.01,"0.01%","0.01%"
"com","east north central","bh","b-018-ip",0,0,"0%","0%"
"com","west south central","cv","s-291",0,0,"0%","0%"
"com","weighted national","gs","s-x30",0,0,"0%","0%"
"com","well managed","thor","s-802",0,0.01,"0%","0.01%"
"com","weighted national","neph","m-310",0,0,"0%","0%"
"com","east north central","ped","p-207",0,0,"0%","0%"
"com","east south central","gi","m-370",0.01,0.01,"0.01%","0.01%"
"com","pacific","ped","p-190",0.01,0,"0.01%","0%"
"com","middle atlantic","ped","p-590",0,0,"0%","0%"
"com","east north central","ped","p-505",0,0,"0%","0%"
"com","moderately managed","neuro","m-360",0.01,0.01,"0.01%","0.01%"
"com","east south central","card","m-190",0.09,0.05,"0.09%","0.05%"
"com","west north central","cv","s-152",0,0,"0%","0%"
"com","well managed","card","m-52",0.01,0.01,"0.01%","0.01%"
"com","new england","uro","m-300",0.04,0.04,"0.04%","0.04%"
"com","south atlantic","ort","s-72",0,0,"0%","0%"
"com","new england","ped","p-410",0.01,0,"0.01%","0%"
"com","west north central","card","m-334",0,0.01,"0%","0.01%"
"com","weighted national","ped","p-414",0,0,"0%","0%"
"com","west south central","thor","m-350",0.01,0,"0.01%","0%"
"com","east south central","ped","p-350",0,0,"0%","0%"
"com","others","ort","s-470",0,0,"0%","0%"
"com","well managed","ort","s-740",0,0,"0%","0%"
"com","others","bh","b-002-ip",0,0.01,"0%","0.01%"
"com","mountain","bh","b-002-ip",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","thor","pg-rf",0.06,0.04,"0.06%","0.04%"
"com","moderately managed","hema","m-87",0.03,0.03,"0.03%","0.03%"
"com","moderately managed","ort","s-1230",0,0,"0%","0%"
"com","well managed","cv","s-140",0,0,"0%","0%"
"com","mountain","ped","p-20",0.01,0.02,"0.01%","0.02%"
"com","middle atlantic","ped","p-400",0,0,"0%","0%"
"com","others","bh","b-006-ip",0.01,0,"0.01%","0%"
"com","west south central","gs","s-510",0,0,"0%","0%"
"com","west north central","ped","p-448",0,0,"0%","0%"
"com","well managed","ped","p-219",0,0,"0%","0%"
"com","east north central","card","m-270",0,0.01,"0%","0.01%"
"com","moderately managed","other","pg-ws",0.03,0.03,"0.03%","0.03%"
"com","east south central","ped","p-375",0,0,"0%","0%"
"com","west south central","gs","s-445",0,0,"0%","0%"
"com","weighted national","uro","s-1140",0,0,"0%","0%"
"com","weighted national","ort","s-600",0.01,0,"0.01%","0%"
"com","south atlantic","neuro","m-222",0,0,"0%","0%"
"com","new england","ped","p-370",0,0,"0%","0%"
"com","west north central","ort","s-710",0.01,0.01,"0.01%","0.01%"
"com","mountain","ob","s-665",0.01,0.01,"0.01%","0.01%"
"com","west south central","ns","s-1050",0,0,"0%","0%"
"com","south atlantic","endo","m-134",0,0,"0%","0%"
"com","new england","ped","p-170",0,0,"0%","0%"
"com","east south central","ped","p-330",0.02,0.02,"0.02%","0.02%"
"com","east south central","ped","p-30",0.01,0,"0.01%","0%"
"com","east north central","neph","m-320",0.02,0.02,"0.02%","0.02%"
"com","east north central","card","m-240",0,0,"0%","0%"
"com","west north central","ped","p-360",0,0,"0%","0%"
"com","new england","gs","s-845",0,0,"0%","0%"
"com","west south central","ped","p-414",0,0,"0%","0%"
"com","loosely managed","card","m-340",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","gs","s-185",0.01,0,"0.01%","0%"
"com","mountain","cv","s-292",0,0,"0%","0%"
"com","east north central","neo","p-15",0.01,0.01,"0.01%","0.01%"
"com","new england","bh","b-009-ip",0,0,"0%","0%"
"com","others","gs","s-864",0,0,"0%","0%"
"com","loosely managed","uro","s-200",0,0,"0%","0%"
"com","weighted national","ort","m-615",0,0.01,"0%","0.01%"
"com","pacific","ob","s-1181",0.1,0.1,"0.1%","0.1%"
"com","moderately managed","neuro","m-580",0.01,0.02,"0.01%","0.02%"
"com","middle atlantic","gs","s-445",0,0,"0%","0%"
"com","others","ped","p-150",0.01,0.01,"0.01%","0.01%"
"com","east north central","neuro","m-83",0.05,0.05,"0.05%","0.05%"
"com","east south central","id","m-160",0.24,0.18,"0.24%","0.18%"
